CFW_ID,ORG_ID,PG_ATTRIBUTE_LIB_ID,ATTRIBUTE_VALUE,ATTRIBUTE_ORDER,START_DATE,END_DATE,BLANK
"1AD-CFW","40-ENGBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WDKXAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","205-MIBDE","ItemIdentificationPG|AlternateItemIdentification","UIC/WH8HAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","208-SCCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WCF0AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","21-TSC-HQ","ItemIdentificationPG|AlternateItemIdentification","UIC/WNBSAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","226-MAINTCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WD4PAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","227-SUPPLYCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WEVGAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","22-SIGBDE","ItemIdentificationPG|AlternateItemIdentification","UIC/WCDWAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-37-ARBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAD9AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","238-POL-TRKCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WS1AAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-3-FABN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAEQAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","23-ORDCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WB3TAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","240-SSCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WE7PAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","244-ENGBN-CBTHVY","ItemIdentificationPG|AlternateItemIdentification","UIC/WS5DAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-4-FABN-MLRS","ItemIdentificationPG|AlternateItemIdentification","UIC/WH1SAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","24-ORDCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WDHJAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-501-AVNBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WDUVAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","25-FABTRY-TGTACQ","ItemIdentificationPG|AlternateItemIdentification","UIC/WH5QAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","263-FLDSVC-CO","ItemIdentificationPG|AlternateItemIdentification","UIC/WQ1FAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-6-INFBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAPWAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-41-INFBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAHSAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","141-SIGBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAPEAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-4-ADABN","ItemIdentificationPG|AlternateItemIdentification","UIC/WGM8AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-501-AVNBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAFDAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","15-PLS-TRKCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WCNPAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","16-CSG","ItemIdentificationPG|AlternateItemIdentification","UIC/WC9GAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","16-ENGBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAEUAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-6-INFBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAPSAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","181-TCBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WCKXAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","18-MAINTBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WB0MAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","18-MPBDE","ItemIdentificationPG|AlternateItemIdentification","UIC/WFPEAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","18-PERISH-SUBPLT","ItemIdentificationPG|AlternateItemIdentification","UIC/WDNZAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","191-ORDBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WFMVAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-94-FABN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAF7AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","19-MMC","ItemIdentificationPG|AlternateItemIdentification","UIC/WH3FAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-AD","ItemIdentificationPG|AlternateItemIdentification","UIC/WAPBAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-BDE-1-AD","ItemIdentificationPG|AlternateItemIdentification","UIC/WAELAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","200-MMC","ItemIdentificationPG|AlternateItemIdentification","UIC/WNBPAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","DIVARTY-1-AD","ClusterPG|MessageAddress","DIVARTY-1-AD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","102-POL-SUPPLYCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WELQAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","106-TCBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WCKVAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","109-MDM-TRKCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WH38AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","110-POL-SUPPLYCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WELKAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-13-ARBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAFZAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","11-AVN-RGT","ItemIdentificationPG|AlternateItemIdentification","UIC/WAAFAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-1-CAVSQDN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAETAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","123-MSB","ItemIdentificationPG|AlternateItemIdentification","UIC/WDJ0AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","125-FSB","ItemIdentificationPG|AlternateItemIdentification","UIC/WJA0AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","125-ORDBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WQ91AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","127-DASB","ItemIdentificationPG|AlternateItemIdentification","UIC/WJEQAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-27-FABN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAKRAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","12-AVNBDE","ItemIdentificationPG|AlternateItemIdentification","UIC/WCYPAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","130-ENGBDE","ItemIdentificationPG|AlternateItemIdentification","UIC/WHDLAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-35-ARBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAPYAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-36-INFBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WAE3AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-37-ARBN","ItemIdentificationPG|AlternateItemIdentification","UIC/WH54AA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","406-SUPPLYCO","ItemIdentificationPG|AlternateItemIdentification","UIC/WEVHAA",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","592-ORDCO","ClusterPG|MessageAddress","592-ORDCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","594-MDM-TRKCO","ClusterPG|MessageAddress","594-MDM-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","596-MAINTCO","ClusterPG|MessageAddress","596-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","597-MAINTCO","ClusterPG|MessageAddress","597-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","5-CORPS","ClusterPG|MessageAddress","5-CORPS",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","5-CORPS-ARTY","ClusterPG|MessageAddress","5-CORPS-ARTY",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","5-MAINTCO","ClusterPG|MessageAddress","5-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","632-MAINTCO","ClusterPG|MessageAddress","632-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","66-MDM-TRKCO","ClusterPG|MessageAddress","66-MDM-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","68-MDM-TRKCO","ClusterPG|MessageAddress","68-MDM-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","69-ADABDE","ClusterPG|MessageAddress","69-ADABDE",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","69-CHEMCO","ClusterPG|MessageAddress","69-CHEMCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","6-TCBN","ClusterPG|MessageAddress","6-TCBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","702-EODDET","ClusterPG|MessageAddress","702-EODDET",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","70-ENGBN","ClusterPG|MessageAddress","70-ENGBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","71-MAINTBN","ClusterPG|MessageAddress","71-MAINTBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","71-ORDCO","ClusterPG|MessageAddress","71-ORDCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","720-EODDET","ClusterPG|MessageAddress","720-EODDET",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","77-MAINTCO","ClusterPG|MessageAddress","77-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","7-CSG","ClusterPG|MessageAddress","7-CSG",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","7-TCGP-TPTDD","ClusterPG|MessageAddress","7-TCGP-TPTDD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","900-POL-SUPPLYCO","ClusterPG|MessageAddress","900-POL-SUPPLYCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","AVNBDE-1-AD","ClusterPG|MessageAddress","AVNBDE-1-AD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","DISCOM-1-AD","ClusterPG|MessageAddress","DISCOM-1-AD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","40-ENGBN","ClusterPG|MessageAddress","40-ENGBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","416-POL-TRKCO","ClusterPG|MessageAddress","416-POL-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","41-FABDE","ClusterPG|MessageAddress","41-FABDE",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","4-1-FABN","ClusterPG|MessageAddress","4-1-FABN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","41-POL-TRKCO","ClusterPG|MessageAddress","41-POL-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","4-27-FABN","ClusterPG|MessageAddress","4-27-FABN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","452-ORDCO","ClusterPG|MessageAddress","452-ORDCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","47-FSB","ClusterPG|MessageAddress","47-FSB",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","485-CSB","ClusterPG|MessageAddress","485-CSB",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","501-FSB","ClusterPG|MessageAddress","501-FSB",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","501-MIBN-CEWI","ClusterPG|MessageAddress","501-MIBN-CEWI",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","501-MPCO","ClusterPG|MessageAddress","501-MPCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","512-MAINTCO","ClusterPG|MessageAddress","512-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","515-POL-TRKCO","ClusterPG|MessageAddress","515-POL-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","51-MAINTBN","ClusterPG|MessageAddress","51-MAINTBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","51-MDM-TRKCO","ClusterPG|MessageAddress","51-MDM-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","529-ORDCO","ClusterPG|MessageAddress","529-ORDCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","52-ENGBN-CBTHVY","ClusterPG|MessageAddress","52-ENGBN-CBTHVY",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","541-POL-TRKCO","ClusterPG|MessageAddress","541-POL-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","561-SSBN","ClusterPG|MessageAddress","561-SSBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","565-RPRPTCO","ClusterPG|MessageAddress","565-RPRPTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","574-SSCO","ClusterPG|MessageAddress","574-SSCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","584-MAINTCO","ClusterPG|MessageAddress","584-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","588-MAINTCO","ClusterPG|MessageAddress","588-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-4-FABN-MLRS","ClusterPG|MessageAddress","2-4-FABN-MLRS",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","24-ORDCO","ClusterPG|MessageAddress","24-ORDCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-501-AVNBN","ClusterPG|MessageAddress","2-501-AVNBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","25-FABTRY-TGTACQ","ClusterPG|MessageAddress","25-FABTRY-TGTACQ",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","263-FLDSVC-CO","ClusterPG|MessageAddress","263-FLDSVC-CO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-6-INFBN","ClusterPG|MessageAddress","2-6-INFBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","26-SSCO","ClusterPG|MessageAddress","26-SSCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-70-ARBN","ClusterPG|MessageAddress","2-70-ARBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","27-TCBN-MVTCTRL","ClusterPG|MessageAddress","27-TCBN-MVTCTRL",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","286-ADA-SCCO","ClusterPG|MessageAddress","286-ADA-SCCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","28-TCBN","ClusterPG|MessageAddress","28-TCBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","29-SPTGP","ClusterPG|MessageAddress","29-SPTGP",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-BDE-1-AD","ClusterPG|MessageAddress","2-BDE-1-AD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","30-MEDBDE","ClusterPG|MessageAddress","30-MEDBDE",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","3-13-FABN-155","ClusterPG|MessageAddress","3-13-FABN-155",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","316-POL-SUPPLYBN","ClusterPG|MessageAddress","316-POL-SUPPLYBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","317-MAINTCO","ClusterPG|MessageAddress","317-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","343-SUPPLYCO","ClusterPG|MessageAddress","343-SUPPLYCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","372-CGO-TRANSCO","ClusterPG|MessageAddress","372-CGO-TRANSCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","377-HVY-TRKCO","ClusterPG|MessageAddress","377-HVY-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","37-TRANSGP","ClusterPG|MessageAddress","37-TRANSGP",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","3-BDE-1-AD","ClusterPG|MessageAddress","3-BDE-1-AD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","3-SUPCOM-HQ","ClusterPG|MessageAddress","3-SUPCOM-HQ",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","16-ENGBN","ClusterPG|MessageAddress","16-ENGBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-6-INFBN","ClusterPG|MessageAddress","1-6-INFBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","181-TCBN","ClusterPG|MessageAddress","181-TCBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","18-MAINTBN","ClusterPG|MessageAddress","18-MAINTBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","18-MPBDE","ClusterPG|MessageAddress","18-MPBDE",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","18-PERISH-SUBPLT","ClusterPG|MessageAddress","18-PERISH-SUBPLT",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","191-ORDBN","ClusterPG|MessageAddress","191-ORDBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-94-FABN","ClusterPG|MessageAddress","1-94-FABN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","19-MMC","ClusterPG|MessageAddress","19-MMC",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-AD","ClusterPG|MessageAddress","1-AD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-BDE-1-AD","ClusterPG|MessageAddress","1-BDE-1-AD",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","200-MMC","ClusterPG|MessageAddress","200-MMC",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","205-MIBDE","ClusterPG|MessageAddress","205-MIBDE",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","208-SCCO","ClusterPG|MessageAddress","208-SCCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","21-TSC-HQ","ClusterPG|MessageAddress","21-TSC-HQ",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","226-MAINTCO","ClusterPG|MessageAddress","226-MAINTCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","227-SUPPLYCO","ClusterPG|MessageAddress","227-SUPPLYCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","22-SIGBDE","ClusterPG|MessageAddress","22-SIGBDE",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-37-ARBN","ClusterPG|MessageAddress","2-37-ARBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","238-POL-TRKCO","ClusterPG|MessageAddress","238-POL-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","2-3-FABN","ClusterPG|MessageAddress","2-3-FABN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","23-ORDCO","ClusterPG|MessageAddress","23-ORDCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","240-SSCO","ClusterPG|MessageAddress","240-SSCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","244-ENGBN-CBTHVY","ClusterPG|MessageAddress","244-ENGBN-CBTHVY",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","102-POL-SUPPLYCO","ClusterPG|MessageAddress","102-POL-SUPPLYCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","106-TCBN","ClusterPG|MessageAddress","106-TCBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","109-MDM-TRKCO","ClusterPG|MessageAddress","109-MDM-TRKCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","110-POL-SUPPLYCO","ClusterPG|MessageAddress","110-POL-SUPPLYCO",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-13-ARBN","ClusterPG|MessageAddress","1-13-ARBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","11-AVN-RGT","ClusterPG|MessageAddress","11-AVN-RGT",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-1-CAVSQDN","ClusterPG|MessageAddress","1-1-CAVSQDN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","123-MSB","ClusterPG|MessageAddress","123-MSB",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","125-FSB","ClusterPG|MessageAddress","125-FSB",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","125-ORDBN","ClusterPG|MessageAddress","125-ORDBN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","127-DASB","ClusterPG|MessageAddress","127-DASB",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
"1AD-CFW","1-27-FABN","ClusterPG|MessageAddress","1-27-FABN",0.000000000000000000000000000000,"2000-01-01 00:00:00",\N,
